[ T-Gshow ]
    title = [t-gshow] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin =  -90.00000      # minimum value of x-mesh points
     xmax =   110.0000      # maximum value of x-mesh points
#    xdel =  0.9523810      # mesh width of x-mesh points
       nx =    210          # number of x-mesh points
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =  -15.00000      # minimum value of y-mesh points
     ymax =  -5.000000      # maximum value of y-mesh points
#    ydel =   1.000000      # mesh width of y-mesh points
       ny =     10          # number of y-mesh points
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -90.00000      # minimum value of z-mesh points
     zmax =   150.0000      # maximum value of z-mesh points
#    zdel =   1.000000      # mesh width of z-mesh points
       nz =    240          # number of z-mesh points
     axis =   xz            # axis of output
     file = 2d_xz_BSAORNL.out  # file name of output for the above axis
   output =    2            # (D=2) 1:bnd, 2:bnd+mat, 3:bnd+num 4:bnd+mat+num
    ginfo =    1            # (D=0) 0:no, 1:show in graph, 2:add file
    resol =    1            # (D=1) resolution of gshow or rshow
    width = 0.5000000       # (D=0.5) width of lines for gshow or rshow
   epsout =    1            # (D=0) generate eps file by ANGEL
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         463 (  0)       25426 (  0)       25889 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   x =   -1.4500E+01

'no. =  1,    y =   -1.4500E+01'
msuc: {\huge [t-gshow] in xyz mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.31}

x: z [cm]
y: x [cm]
set: c1[ 0.833] c2[ 0.986] c5[ 0.800] c6[ 0.938] c7[ 0.000] c8[ 0.080]
p: h2fs form[c1] xfac[c2] afac[c5] scal[c6] xorg[c7] yorg[c8] nosp
p: xmin( -90.00000    ) xmax(  150.0000    )
p: ymin( -90.00000    ) ymax(  110.0000    )

p: legs[c5*0.875]
  1.509959E+02  1.576845E+01
  1.509959E+02  1.672986E+01
  1.509959E+02  1.769127E+01
  1.509959E+02  1.865267E+01
  1.509959E+02  1.961408E+01
  1.509959E+02  2.057549E+01
  1.509959E+02  2.153690E+01
  1.509959E+02  2.249831E+01
  1.509959E+02  2.345972E+01
  1.509959E+02  2.442112E+01
  1.509959E+02  2.538253E+01
  1.509959E+02  2.634394E+01
  1.509959E+02  2.730535E+01
  1.509959E+02  2.826676E+01
  1.509959E+02  2.922817E+01
  1.509959E+02  3.018957E+01
  1.509959E+02  3.115098E+01
  1.509959E+02  3.211239E+01
  1.509959E+02  3.307380E+01
  1.509959E+02  3.403521E+01
  1.509959E+02  3.499661E+01
  1.509959E+02  3.595802E+01
  1.509959E+02  3.691943E+01
  1.509959E+02  3.788084E+01
  1.509959E+02  3.884225E+01
  1.509959E+02  3.980366E+01
  1.509959E+02  4.076506E+01
  1.509959E+02  4.172647E+01
  1.509959E+02  4.268788E+01
  1.509959E+02  4.364929E+01
  1.509959E+02  4.461070E+01
  1.509959E+02  4.557211E+01
  1.509959E+02  4.653351E+01
  1.509959E+02  4.749492E+01
  1.509959E+02  4.845633E+01
  1.509959E+02  4.941774E+01
  1.509959E+02  5.037915E+01
  1.509959E+02  5.134056E+01
  1.509959E+02  5.230196E+01
  1.509959E+02  5.326337E+01
  1.509959E+02  5.422478E+01
  1.509959E+02  5.518619E+01
  1.509959E+02  5.614760E+01
  1.509959E+02  5.710900E+01
  1.509959E+02  5.807041E+01
  1.509959E+02  5.903182E+01
  1.509959E+02  5.999323E+01
  1.509959E+02  6.095464E+01
  1.509959E+02  6.191605E+01
  1.509959E+02  6.287745E+01
  1.509959E+02  6.383886E+01
  1.509959E+02  6.480027E+01
  1.509959E+02  6.576168E+01
  1.509959E+02  6.672309E+01
  1.509959E+02  6.768450E+01
  1.509959E+02  6.864590E+01
  1.509959E+02  6.960731E+01
  1.509959E+02  7.056872E+01
  1.509959E+02  7.153013E+01
  1.509959E+02  7.249154E+01
  1.509959E+02  7.345295E+01
  1.509959E+02  7.441435E+01
  1.509959E+02  7.537576E+01
  1.509959E+02  7.633717E+01
  1.509959E+02  7.729858E+01
  1.509959E+02  7.825999E+01
  1.509959E+02  7.922139E+01
  1.509959E+02  8.018280E+01
  1.509959E+02  8.114421E+01
  1.509959E+02  8.210562E+01
  1.509959E+02  8.306703E+01
  1.509959E+02  8.402844E+01
  1.509959E+02  8.498984E+01
  1.509959E+02  8.595125E+01
  1.509959E+02  8.691266E+01
  1.509959E+02  8.787407E+01
  1.509959E+02  8.883548E+01
  1.509959E+02  8.979689E+01
  1.509959E+02  9.075829E+01
  1.509959E+02  9.171970E+01
  1.509959E+02  9.268111E+01
  1.509959E+02  9.364252E+01
  1.509959E+02  9.460393E+01
  1.509959E+02  9.556534E+01
  1.509959E+02  9.652674E+01
  1.509959E+02  9.748815E+01
  1.509959E+02  9.844956E+01
  1.509959E+02  9.941097E+01
  1.509959E+02  1.003724E+02
  1.509959E+02  1.013338E+02
  1.509959E+02  1.022952E+02
  1.509959E+02  1.032566E+02
  1.509959E+02  1.042180E+02
  1.509959E+02  1.051794E+02
  1.509959E+02  1.061408E+02
  1.509959E+02  1.071022E+02
  1.509959E+02  1.080636E+02
  1.509959E+02  1.090251E+02
  1.509959E+02  1.099865E+02
  1.509959E+02  1.109479E+02
  1.499876E+02  1.109479E+02
  1.489793E+02  1.109479E+02
  1.479710E+02  1.109479E+02
  1.469627E+02  1.109479E+02
  1.459544E+02  1.109479E+02
  1.449461E+02  1.109479E+02
  1.439378E+02  1.109479E+02
  1.429295E+02  1.109479E+02
  1.419212E+02  1.109479E+02
  1.409129E+02  1.109479E+02
  1.399046E+02  1.109479E+02
  1.388963E+02  1.109479E+02
  1.388835E+02  1.109479E+02
  1.388835E+02  1.109357E+02
  1.388835E+02  1.099865E+02
  1.388835E+02  1.099743E+02
  1.388835E+02  1.090251E+02
  1.388835E+02  1.090129E+02
  1.388835E+02  1.080636E+02
  1.388835E+02  1.080515E+02
  1.388835E+02  1.071022E+02
  1.388835E+02  1.070901E+02
  1.388835E+02  1.061408E+02
  1.388835E+02  1.061287E+02
  1.388835E+02  1.051794E+02
  1.388835E+02  1.051673E+02
  1.388835E+02  1.042180E+02
  1.388835E+02  1.042059E+02
  1.388835E+02  1.032566E+02
  1.388835E+02  1.032445E+02
  1.388835E+02  1.022952E+02
  1.388835E+02  1.022831E+02
  1.388835E+02  1.013338E+02
  1.388835E+02  1.013217E+02
  1.388835E+02  1.003724E+02
  1.388835E+02  1.003602E+02
  1.388835E+02  9.941097E+01
  1.388835E+02  9.939884E+01
  1.388835E+02  9.844956E+01
  1.388835E+02  9.843743E+01
  1.388835E+02  9.748815E+01
  1.388835E+02  9.747602E+01
  1.388835E+02  9.652674E+01
  1.388835E+02  9.651461E+01
  1.388835E+02  9.556534E+01
  1.388835E+02  9.555320E+01
  1.388835E+02  9.460393E+01
  1.388835E+02  9.459180E+01
  1.388835E+02  9.364252E+01
  1.388835E+02  9.363039E+01
  1.388835E+02  9.268111E+01
  1.388835E+02  9.266898E+01
  1.388835E+02  9.171970E+01
  1.388835E+02  9.170757E+01
  1.388835E+02  9.075829E+01
  1.388835E+02  9.074616E+01
  1.388835E+02  8.979689E+01
  1.388835E+02  8.978475E+01
  1.388835E+02  8.883548E+01
  1.388835E+02  8.882335E+01
  1.388835E+02  8.787407E+01
  1.388835E+02  8.786194E+01
  1.388835E+02  8.691266E+01
  1.388835E+02  8.690053E+01
  1.388835E+02  8.595125E+01
  1.388835E+02  8.593912E+01
  1.388835E+02  8.498984E+01
  1.388835E+02  8.497771E+01
  1.388835E+02  8.402844E+01
  1.388835E+02  8.401630E+01
  1.388835E+02  8.306703E+01
  1.388835E+02  8.305490E+01
  1.388835E+02  8.210562E+01
  1.388835E+02  8.209349E+01
  1.388835E+02  8.114421E+01
  1.388835E+02  8.113208E+01
  1.388835E+02  8.018280E+01
  1.388835E+02  8.017067E+01
  1.388835E+02  7.922139E+01
  1.388835E+02  7.920926E+01
  1.388835E+02  7.825999E+01
  1.388835E+02  7.824786E+01
  1.388835E+02  7.729858E+01
  1.388835E+02  7.728645E+01
  1.388835E+02  7.633717E+01
  1.388835E+02  7.632504E+01
  1.388835E+02  7.537576E+01
  1.388835E+02  7.536363E+01
  1.388835E+02  7.441435E+01
  1.388835E+02  7.440222E+01
  1.388835E+02  7.345295E+01
  1.388835E+02  7.344081E+01
  1.388835E+02  7.249154E+01
  1.388835E+02  7.247941E+01
  1.388835E+02  7.153013E+01
  1.388835E+02  7.151800E+01
  1.388835E+02  7.056872E+01
  1.388835E+02  7.055659E+01
  1.388835E+02  6.960731E+01
  1.388835E+02  6.959518E+01
  1.388835E+02  6.864590E+01
  1.388835E+02  6.863377E+01
  1.388835E+02  6.768450E+01
  1.388835E+02  6.767236E+01
  1.388835E+02  6.672309E+01
  1.388835E+02  6.671096E+01
  1.388835E+02  6.576168E+01
  1.388835E+02  6.574955E+01
  1.388835E+02  6.480027E+01
  1.388835E+02  6.478814E+01
  1.388835E+02  6.383886E+01
  1.388835E+02  6.382673E+01
  1.388835E+02  6.287745E+01
  1.388835E+02  6.286532E+01
  1.388835E+02  6.191605E+01
  1.388835E+02  6.190391E+01
  1.388835E+02  6.095464E+01
  1.388835E+02  6.094251E+01
  1.388835E+02  5.999323E+01
  1.388835E+02  5.998110E+01
  1.388835E+02  5.903182E+01
  1.388835E+02  5.901969E+01
  1.388835E+02  5.807041E+01
  1.388835E+02  5.805828E+01
  1.388835E+02  5.710900E+01
  1.388835E+02  5.709687E+01
  1.388835E+02  5.614760E+01
  1.388835E+02  5.613547E+01
  1.388835E+02  5.518619E+01
  1.388835E+02  5.517406E+01
  1.388835E+02  5.422478E+01
  1.388835E+02  5.421265E+01
  1.388835E+02  5.326337E+01
  1.388835E+02  5.325124E+01
  1.388835E+02  5.230196E+01
  1.388835E+02  5.228983E+01
  1.388835E+02  5.134056E+01
  1.388835E+02  5.132842E+01
  1.388835E+02  5.037915E+01
  1.388835E+02  5.036702E+01
  1.388835E+02  4.941774E+01
  1.388835E+02  4.940561E+01
  1.388835E+02  4.845633E+01
  1.388835E+02  4.844420E+01
  1.388835E+02  4.749492E+01
  1.388835E+02  4.748279E+01
  1.388835E+02  4.653351E+01
  1.388835E+02  4.652138E+01
  1.388835E+02  4.557211E+01
  1.388835E+02  4.555997E+01
  1.388835E+02  4.461070E+01
  1.388835E+02  4.459857E+01
  1.388835E+02  4.364929E+01
  1.388835E+02  4.363716E+01
  1.388835E+02  4.268788E+01
  1.388835E+02  4.267575E+01
  1.388835E+02  4.172647E+01
  1.388835E+02  4.171434E+01
  1.388835E+02  4.076506E+01
  1.388835E+02  4.075293E+01
  1.388835E+02  3.980366E+01
  1.388835E+02  3.979152E+01
  1.388835E+02  3.884225E+01
  1.388835E+02  3.883012E+01
  1.388835E+02  3.788084E+01
  1.388835E+02  3.786871E+01
  1.388835E+02  3.691943E+01
  1.388835E+02  3.690730E+01
  1.388835E+02  3.595802E+01
  1.388835E+02  3.594589E+01
  1.388835E+02  3.499661E+01
  1.388835E+02  3.498448E+01
  1.388835E+02  3.403521E+01
  1.388835E+02  3.402308E+01
  1.388835E+02  3.307380E+01
  1.388835E+02  3.306167E+01
  1.388835E+02  3.211239E+01
  1.388835E+02  3.210026E+01
  1.388835E+02  3.115098E+01
  1.388835E+02  3.113885E+01
  1.388835E+02  3.018957E+01
  1.388835E+02  3.017744E+01
  1.388835E+02  2.922817E+01
  1.388835E+02  2.921603E+01
  1.388835E+02  2.826676E+01
  1.388835E+02  2.825463E+01
  1.388835E+02  2.730535E+01
  1.388835E+02  2.729322E+01
  1.388835E+02  2.634394E+01
  1.388835E+02  2.633181E+01
  1.388835E+02  2.538253E+01
  1.388835E+02  2.537040E+01
  1.388835E+02  2.442112E+01
  1.388835E+02  2.440899E+01
  1.388835E+02  2.345972E+01
  1.388835E+02  2.344758E+01
  1.388835E+02  2.249831E+01
  1.388835E+02  2.248618E+01
  1.388835E+02  2.153690E+01
  1.388835E+02  2.152477E+01
  1.378880E+02  2.100000E+01
  1.374428E+02  2.100000E+01
  1.368797E+02  2.100000E+01
  1.364345E+02  2.100000E+01
  1.358714E+02  2.100000E+01
  1.354262E+02  2.100000E+01
  1.348631E+02  2.100000E+01
  1.344179E+02  2.100000E+01
  1.338548E+02  2.100000E+01
  1.334096E+02  2.100000E+01
  1.328465E+02  2.100000E+01
  1.324013E+02  2.100000E+01
  1.318382E+02  2.100000E+01
  1.313930E+02  2.100000E+01
  1.308299E+02  2.100000E+01
  1.303847E+02  2.100000E+01
  1.298216E+02  2.100000E+01
  1.293764E+02  2.100000E+01
  1.288133E+02  2.100000E+01
  1.283681E+02  2.100000E+01
  1.278050E+02  2.100000E+01
  1.273598E+02  2.100000E+01
  1.267967E+02  2.100000E+01
  1.263515E+02  2.100000E+01
  1.257884E+02  2.100000E+01
  1.253432E+02  2.100000E+01
  1.247801E+02  2.100000E+01
  1.243349E+02  2.100000E+01
  1.237718E+02  2.100000E+01
  1.233266E+02  2.100000E+01
  1.227635E+02  2.100000E+01
  1.223183E+02  2.100000E+01
  1.217552E+02  2.100000E+01
  1.213100E+02  2.100000E+01
  1.207469E+02  2.100000E+01
  1.203017E+02  2.100000E+01
  1.197386E+02  2.100000E+01
  1.192934E+02  2.100000E+01
  1.187303E+02  2.100000E+01
  1.182851E+02  2.100000E+01
  1.177220E+02  2.100000E+01
  1.172768E+02  2.100000E+01
  1.167137E+02  2.100000E+01
  1.162685E+02  2.100000E+01
  1.157054E+02  2.100000E+01
  1.152602E+02  2.100000E+01
  1.146971E+02  2.100000E+01
  1.142519E+02  2.100000E+01
  1.136888E+02  2.100000E+01
  1.132436E+02  2.100000E+01
  1.126805E+02  2.100000E+01
  1.122353E+02  2.100000E+01
  1.116722E+02  2.100000E+01
  1.112270E+02  2.100000E+01
  1.106639E+02  2.100000E+01
  1.102187E+02  2.100000E+01
  1.096556E+02  2.100000E+01
  1.092104E+02  2.100000E+01
  1.086473E+02  2.100000E+01
  1.082021E+02  2.100000E+01
  1.076390E+02  2.100000E+01
  1.071938E+02  2.100000E+01
  1.066307E+02  2.100000E+01
  1.061855E+02  2.100000E+01
  1.056224E+02  2.100000E+01
  1.051772E+02  2.100000E+01
  1.046141E+02  2.100000E+01
  1.041689E+02  2.100000E+01
  1.036058E+02  2.100000E+01
  1.031606E+02  2.100000E+01
  1.025975E+02  2.100000E+01
  1.021523E+02  2.100000E+01
  1.015892E+02  2.100000E+01
  1.011440E+02  2.100000E+01
  1.005809E+02  2.100000E+01
  1.001357E+02  2.100000E+01
  9.957261E+01  2.100000E+01
  9.912740E+01  2.100000E+01
  9.856432E+01  2.100000E+01
  9.811910E+01  2.100000E+01
  9.755602E+01  2.100000E+01
  9.711080E+01  2.100000E+01
  9.654772E+01  2.100000E+01
  9.610250E+01  2.100000E+01
  9.553942E+01  2.100000E+01
  9.509421E+01  2.100000E+01
  9.453112E+01  2.100000E+01
  9.408591E+01  2.100000E+01
  9.352282E+01  2.100000E+01
  9.307761E+01  2.100000E+01
  9.251452E+01  2.100000E+01
  9.206931E+01  2.100000E+01
  9.150622E+01  2.100000E+01
  9.106101E+01  2.100000E+01
  9.049793E+01  2.100000E+01
  9.005271E+01  2.100000E+01
  8.948963E+01  2.100000E+01
  8.904441E+01  2.100000E+01
  8.848133E+01  2.100000E+01
  8.803611E+01  2.100000E+01
  8.747303E+01  2.100000E+01
  8.702782E+01  2.100000E+01
  8.646473E+01  2.100000E+01
  8.601952E+01  2.100000E+01
  8.545643E+01  2.100000E+01
  8.501122E+01  2.100000E+01
  8.444813E+01  2.100000E+01
  8.400292E+01  2.100000E+01
  8.343983E+01  2.100000E+01
  8.299462E+01  2.100000E+01
  8.243154E+01  2.100000E+01
  8.198632E+01  2.100000E+01
  8.142324E+01  2.100000E+01
  8.097802E+01  2.100000E+01
  8.041494E+01  2.100000E+01
  7.996972E+01  2.100000E+01
  7.940664E+01  2.100000E+01
  7.896143E+01  2.100000E+01
  7.839834E+01  2.100000E+01
  7.795313E+01  2.100000E+01
  7.739004E+01  2.100000E+01
  7.694483E+01  2.100000E+01
  7.638174E+01  2.100000E+01
  7.593653E+01  2.100000E+01
  7.537344E+01  2.100000E+01
  7.492823E+01  2.100000E+01
  7.436515E+01  2.100000E+01
  7.391993E+01  2.100000E+01
  7.335685E+01  2.100000E+01
  7.291163E+01  2.100000E+01
  7.234855E+01  2.100000E+01
  7.190333E+01  2.100000E+01
  7.134025E+01  2.100000E+01
  7.089504E+01  2.100000E+01
  7.033195E+01  2.100000E+01
  6.988674E+01  2.100000E+01
  6.932365E+01  2.100000E+01
  6.887844E+01  2.100000E+01
  6.831535E+01  2.100000E+01
  6.787014E+01  2.100000E+01
  6.730705E+01  2.100000E+01
  6.686184E+01  2.100000E+01
  6.629876E+01  2.100000E+01
  6.585354E+01  2.100000E+01
  6.529046E+01  2.100000E+01
  6.484524E+01  2.100000E+01
  6.428216E+01  2.100000E+01
  6.383694E+01  2.100000E+01
  6.327386E+01  2.100000E+01
  6.282865E+01  2.100000E+01
  6.226556E+01  2.100000E+01
  6.182035E+01  2.100000E+01
  6.125726E+01  2.100000E+01
  6.081205E+01  2.100000E+01
  6.024896E+01  2.100000E+01
  5.980375E+01  2.100000E+01
  5.924066E+01  2.100000E+01
  5.879545E+01  2.100000E+01
  5.823237E+01  2.100000E+01
  5.778715E+01  2.100000E+01
  5.722407E+01  2.100000E+01
  5.677885E+01  2.100000E+01
  5.621577E+01  2.100000E+01
  5.577055E+01  2.100000E+01
  5.520747E+01  2.100000E+01
  5.516228E+01  2.153690E+01
  5.516228E+01  2.245522E+01
  5.516228E+01  2.249831E+01
  5.516228E+01  2.341663E+01
  5.516228E+01  2.345972E+01
  5.516228E+01  2.437803E+01
  5.516228E+01  2.442112E+01
  5.516228E+01  2.533944E+01
  5.516228E+01  2.538253E+01
  5.516228E+01  2.630085E+01
  5.516228E+01  2.634394E+01
  5.516228E+01  2.726226E+01
  5.516228E+01  2.730535E+01
  5.516228E+01  2.822367E+01
  5.516228E+01  2.826676E+01
  5.516228E+01  2.918508E+01
  5.516228E+01  2.922817E+01
  5.516228E+01  3.014648E+01
  5.516228E+01  3.018957E+01
  5.516228E+01  3.110789E+01
  5.516228E+01  3.115098E+01
  5.516228E+01  3.206930E+01
  5.516228E+01  3.211239E+01
  5.516228E+01  3.303071E+01
  5.516228E+01  3.307380E+01
  5.516228E+01  3.399212E+01
  5.516228E+01  3.403521E+01
  5.516228E+01  3.495353E+01
  5.516228E+01  3.499661E+01
  5.420377E+01  3.500100E+01
  5.419917E+01  3.500100E+01
  5.419457E+01  3.500100E+01
  5.417945E+01  3.595802E+01
  5.417945E+01  3.690063E+01
  5.417945E+01  3.691943E+01
  5.417945E+01  3.786204E+01
  5.417945E+01  3.788084E+01
  5.417945E+01  3.882344E+01
  5.417945E+01  3.884225E+01
  5.417945E+01  3.978485E+01
  5.417945E+01  3.980366E+01
  5.417945E+01  4.074626E+01
  5.417945E+01  4.076506E+01
  5.417945E+01  4.170767E+01
  5.417945E+01  4.172647E+01
  5.346830E+01  4.199100E+01
  5.319087E+01  4.199100E+01
  5.291344E+01  4.199100E+01
  5.218257E+01  4.199100E+01
  5.190514E+01  4.199100E+01
  5.117427E+01  4.199100E+01
  5.089684E+01  4.199100E+01
  5.016598E+01  4.199100E+01
  4.988855E+01  4.199100E+01
  4.982055E+01  4.172647E+01
  4.982055E+01  4.139711E+01
  4.982055E+01  4.076506E+01
  4.982055E+01  4.043570E+01
  4.982055E+01  3.980366E+01
  4.982055E+01  3.947430E+01
  4.982055E+01  3.884225E+01
  4.982055E+01  3.851289E+01
  4.982055E+01  3.788084E+01
  4.982055E+01  3.755148E+01
  4.982055E+01  3.691943E+01
  4.982055E+01  3.659007E+01
  4.982055E+01  3.595802E+01
  4.982055E+01  3.562866E+01
  4.915768E+01  3.500100E+01
  4.915308E+01  3.500100E+01
  4.883772E+01  3.499661E+01
  4.883772E+01  3.469154E+01
  4.883772E+01  3.403521E+01
  4.883772E+01  3.373013E+01
  4.883772E+01  3.307380E+01
  4.883772E+01  3.276872E+01
  4.883772E+01  3.211239E+01
  4.883772E+01  3.180732E+01
  4.883772E+01  3.115098E+01
  4.883772E+01  3.084591E+01
  4.883772E+01  3.018957E+01
  4.883772E+01  2.988450E+01
  4.883772E+01  2.922817E+01
  4.883772E+01  2.892309E+01
  4.883772E+01  2.826676E+01
  4.883772E+01  2.796168E+01
  4.883772E+01  2.730535E+01
  4.883772E+01  2.700027E+01
  4.883772E+01  2.634394E+01
  4.883772E+01  2.603887E+01
  4.883772E+01  2.538253E+01
  4.883772E+01  2.507746E+01
  4.883772E+01  2.442112E+01
  4.883772E+01  2.411605E+01
  4.883772E+01  2.345972E+01
  4.883772E+01  2.315464E+01
  4.883772E+01  2.249831E+01
  4.883772E+01  2.219323E+01
  4.883772E+01  2.153690E+01
  4.883772E+01  2.123182E+01
  4.814938E+01  2.100000E+01
  4.770416E+01  2.100000E+01
  4.714108E+01  2.100000E+01
  4.669587E+01  2.100000E+01
  4.613278E+01  2.100000E+01
  4.568757E+01  2.100000E+01
  4.512448E+01  2.100000E+01
  4.467927E+01  2.100000E+01
  4.411618E+01  2.100000E+01
  4.367097E+01  2.100000E+01
  4.310788E+01  2.100000E+01
  4.266267E+01  2.100000E+01
  4.209959E+01  2.100000E+01
  4.165437E+01  2.100000E+01
